12187.724289215323
0,7.0
1,14.280000000000001
2,21.4872
3,28.33404
4,34.9754748
5,41.749738296000004
6,48.45625915704
7,55.431040852521605
8,62.54531818191283
9,69.3038816448345
10,75.7921025692393
11,82.21544128440006
12,88.5103132252576
13,94.67928772729799
14,101.0333314643996
15,107.32383476413018
16,113.86595819585
17,120.7351877991558
18,127.81049429056077
19,134.8150477170517
20,142.09978328060225
21,149.0202820659753
22,155.8715758634946
23,162.44881790911313
24,168.69719785245073
25,175.07054539465508
26,181.31642598601536
27,187.62476538328923
28,194.0592715685086
29,200.55812281558013
30,206.79702001276883
31,213.0983061819294
32,219.58863093616478
33,225.81934270023075
34,232.11236158193736
35,238.53124084127813
36,245.20687527099253
37,251.94926604500407
38,258.354537280315
39,265.0160193650384
40,272.01057555399797
41,279.0750773048471
42,286.49280414323874
43,293.5396446397108
44,300.6569535411476
45,308.0589547986418
46,315.60899608128597
47,323.4610390152358
48,331.5486432372042
49,339.9597516280513
50,348.5390821867154
51,357.461585967726
52,366.29486471092656
53,374.95147787926305
54,383.1752603891827
55,391.0700915987056
56,398.5701812477523
57,406.29527358627047
58,413.94311500140344
59,421.97334848729304
60,430.08388430804155
61,438.0322094123751
62,445.9010512656653
63,453.61251628188967
64,461.24686664795183
65,469.2629345323171
66,477.359163095526
67,485.29346708747073
68,493.0690849995766
69,500.4559220160772
70,507.99049577290776
71,515.4497237921701
72,523.2073209322028
73,531.275221957837
74,539.5044810039836
75,547.486862278746
76,555.7885388044988
77,564.1732320955091
78,572.3902315206992
79,581.0180809171488
80,589.387094831705
81,597.9234890245523
82,606.545247159328
83,615.2532228754516
84,624.0482783487363
85,632.5794821578226
86,640.9400618907271
87,649.4678532182896
88,658.0809224591278
89,667.0385144695996
90,676.3544101604901
91,685.8566237651986
92,695.5488816420012
93,705.0472943612677
94,714.640691207727
95,724.042220117257
96,733.8198101831682
97,744.086279752375
98,754.1474199301977
99,764.107948706242
100,774.5665039210887
101,785.5479868966777
102,796.4196550425107
103,807.6174732327188
104,819.1512259686331
105,831.2616663413431
106,843.4932111177802
107,855.3578095509242
108,867.5783459370625
109,879.6766769593395
110,892.2589412225075
111,904.2120922725171
112,915.9261803015265
113,927.757409210826
114,939.2337012528466
115,950.3657045336065
116,961.9429879455969
117,973.867589859947
118,985.315207697723
119,996.4193970003658
120,1007.8567119820879
121,1018.836534364541
122,1030.1457514184676
123,1041.1156919607765
124,1052.5244301247778
125,1064.2754304336993
126,1076.6139807580666
127,1088.4589890694594
128,1100.54089754708
129,1112.5019869399243
130,1124.821909014554
131,1137.6346279721688
132,1149.806710981903
133,1162.2222356518319
134,1175.1343813085577
135,1188.175648421851
136,1201.3473282062773
137,1213.8604240014822
138,1225.8729959648788
139,1238.1258193675435
140,1250.9912839403414
141,1263.5994392216833
142,1276.0815129502116
143,1288.6884074160253
144,1301.5474397711553
145,1314.6636527733879
146,1327.5175415155759
147,1340.8855858074514
148,1354.1199496564082
149,1368.0160316978127
150,1381.6341920983891
151,1395.524715706977
152,1410.1097654959945
153,1424.2572637913413
154,1438.8291870355486
155,1452.9639525824296
156,1467.8054564066547
157,1483.3890354220912
158,1498.34927127691
159,1512.561495338988
160,1527.0579638823074
161,1541.69939711106
162,1556.633659004388
163,1571.119893040916
164,1585.4612647370786
165,1600.3762913010878
166,1614.9930173338169
167,1629.0250743252368
168,1643.197451886571
169,1656.944658121065
170,1670.9668084802488
171,1685.5498448538
172,1700.862033046029
173,1716.4804650021024
174,1732.4112655972972
175,1747.8641421746363
176,1763.7806050492954
177,1780.4928910676877
178,1797.8736685268154
179,1815.6020615351258
180,1833.6850224036025
181,1852.1296424894485
182,1871.3120473787285
183,1891.2617484635796
184,1911.0119525375821
185,1931.7496668152849
186,1953.3168896640957
187,1975.9624736553471
188,1998.3816018066861
189,2021.921686365592
190,2045.2263700789088
191,2068.298006955092
192,2091.8310765687997
193,2116.0701382709185
194,2140.5515905900584
195,2164.0537848164327
196,2188.7310887541257
197,2212.174527494934
198,2236.3212693979663
199,2260.709478720029
200,2284.1221596692094
201,2306.5983333804224
202,2328.4002218802993
203,2351.074185920171
204,2372.614451758049
205,2394.8009255710635
206,2415.8780756934275
207,2437.5875403194623
208,2460.3824781767985
209,2482.4935678984148
210,2505.710212106112
211,2528.6946898717324
212,2551.21947808204
213,2573.0685226460387
214,2594.6990767643974
215,2616.9785475063068
216,2639.926402370473
217,2663.333214331923
218,2687.9103668914454
219,2711.995976399777
220,2736.3224420031925
221,2759.432584326437
222,2783.0049294961464
223,2807.755891924341
224,2833.2493832253817
225,2859.252744352443
226,2884.996071868234
227,2911.5116992094986
228,2938.822795371001
229,2965.0414476860437
230,2990.473540431635
231,3015.142670394858
232,3040.058491657714
233,3065.472629345827
234,3090.1243429032966
235,3116.0086421386395
236,3142.4106273586895
237,3167.4925133177367
238,3192.072761557603
239,3215.6697998678746
240,3239.502808561249
241,3262.8591570807557
242,3286.682632570653
243,3309.553169040954
244,3331.737589417146
245,3353.478321385814
246,3374.784238715109
247,3395.664037697818
248,3416.9614326601813
249,3438.4718015721683
250,3460.627481551515
251,3481.8969343316876
252,3504.017165223067
253,3526.35859842336
254,3548.2532029596473
255,3570.5856995866607
256,3593.5881711124844
257,3617.7407662145993
258,3640.6857315616085
259,3664.319045869028
260,3688.1886933195215
261,3712.2970372445197
262,3737.369714926518
263,3761.4394855012365
264,3786.4720468989435
265,3812.505910752559
266,3837.2380814134935
267,3860.7336435413813
268,3885.1690281543847
269,3910.093120459648
270,3934.020249072701
271,3956.7510212551015
272,3979.2544857156777
273,4001.532915531648
274,4023.365776751299
275,4044.980309358754
276,4065.9464059879847
277,4087.122163583508
278,4109.144951482853
279,4131.8284230191775
280,4155.419233416955
281,4178.302319502799
282,4202.329559892935
283,4226.597072686973
284,4249.651209841309
285,4271.783181509471
286,4295.021751761042
287,4317.563164905066
288,4340.329992180529
289,4362.641482910483
290,4385.622318362336
291,4409.522387232263
292,4433.183455413491
293,4457.317744958344
294,4482.176063189541
295,4507.780130967675
296,4534.664402134716
297,4561.817516013427
298,4590.056754447286
299,4619.707954802839
300,4648.469619147724
301,4676.943666849162
302,4706.84141693567
303,4736.141212020449
304,4766.32000095777
305,4795.895214116346
306,4826.949187932851
307,4857.382082273025
308,4889.032292386806
309,4919.732996197174
310,4948.898664817023
311,4979.230960181667
312,5011.079870314543
313,5041.654824042103
314,5071.618278695113
315,5101.881367894653
316,5132.447087986187
317,5162.401493675891
318,5190.85817908111
319,5219.599431340382
320,5248.05327107706
321,5276.791649211105
322,5306.392178689172
323,5337.472734641143
324,5367.620873914554
325,5396.563087617029
326,5426.084145593552
327,5456.490835309372
328,5487.809725716666
329,5518.1890494117415
330,5547.049406922063
331,5576.198368007488
332,5606.804777147184
333,5635.880865829895
334,5665.247715399433
335,5694.908233464667
336,5725.1619618912055
337,5756.32330217054
338,5786.238188838702
339,5817.050522106908
340,5847.554732042432
341,5878.363984077311
342,5907.940866030795
343,5938.405054442884
344,5970.392452275577
345,6003.979219999905
346,6036.894252369746
347,6068.1635331210955
348,6098.807428257418
349,6127.919128636924
350,6157.61306302402
351,6186.119240035633
352,6213.770231736897
353,6242.250753189199
354,6271.870495499593
355,6300.305448117571
356,6327.88735215701
357,6356.020894277238
358,6383.029094712656
359,6409.227049135012
360,6434.90104446892
361,6459.804819942811
362,6483.463406643008
363,6506.885407476203
364,6531.244288342726
365,6554.6288139745875
366,6578.9487206317235
367,6602.539030089146
368,6626.837048830291
369,6652.349968508493
370,6679.1385341706045
371,6704.855557206232
372,6729.543899320435
373,6753.491591171211
374,6776.960329184973
375,6799.959692438459
376,6822.499068426875
377,6843.911475615871
378,6865.538006876755
379,6888.245864700685
380,6912.089115415811
381,6937.124528666693
382,6963.16135844761
383,6988.937819930718
384,7014.456516798996
385,7040.230400635956
386,7065.488806796177
387,7092.010133264409
388,7117.205393409229
389,7143.408463959842
390,7170.65965733248
391,7196.548291036485
392,7222.178038403451
393,7246.526298402068
394,7270.144110600727
395,7294.706635287333
396,7319.76041046767
397,7346.066874407024
398,7373.16253226456
399,7401.612973014971
400,7429.778909357879
401,7456.5365488836405
402,7482.223882828373
403,7508.938710130894
404,7535.92068570644
405,7563.712120549252
406,7590.113983649924
407,7616.251828119589
408,7643.173807923344
409,7669.557348131024
410,7696.732394544934
411,7723.635690494706
412,7749.462854606487
413,7774.773475436032
414,7799.324777640691
415,7824.1215928673955
416,7848.1745036372995
417,7872.467943514903
418,7897.73312098761
419,7922.492994910863
420,7946.014875137953
421,7970.477630574127
422,7995.185013564663
423,8020.386544215009
424,8046.848151397873
425,8073.8389907243945
426,8100.02010487112
427,8124.892163310508
428,8150.261662918685
429,8176.899637507271
430,8203.004852604085
431,8228.065859097025
432,8252.625645460108
433,8276.203040368668
434,8298.601565531799
435,8320.104149688405
436,8342.466837211276
437,8364.382270983688
438,8386.955167769273
439,8410.656709394138
440,8434.595266435252
441,8458.055052335543
442,8482.453229671846
443,8506.11946168806
444,8529.549031384111
445,8553.915783868004
446,8579.257206451253
447,8604.34521480867
448,8629.182343082513
449,8653.771100073618
450,8679.589294914278
451,8706.440217548563
452,8733.559649409191
453,8760.407886951214
454,8786.719159742395
455,8811.97798162193
456,8838.247156376647
457,8863.465564141174
458,8888.936155983347
459,8913.387924151833
460,8938.328727683689
461,8964.267163356819
462,8991.243136456873
